Estrellas,Opinion,Id,Titulo
3.0 de 5 estrellas,"

  Sin llegar a ser una novela que te atrape desde el principio, este es un libro que está bien escrito, es relajante un un bello mensaje. Esos sí, retrata muy bien como debió ser ese horrible episodio de nuestro México. Me gustó este libro...

",Francisco José,El murmullo de las abejas
5.0 de 5 estrellas,"

  Lectura muy fácil, historia muy interesante

",oscar Antonio balderas flores,El murmullo de las abejas
5.0 de 5 estrellas,"

  Una lectura ligera pero profunda, llena de historia, familia, sentimentalismo, coraje y un millón de sorpresas. Hermoso libro. 100% recomendado

",JRD,El murmullo de las abejas
5.0 de 5 estrellas,"

  Sin duda una excelente lectura que nos adentra en un México en la época de la Revolución Mexicana. Muy recomendable, habla también de la cuarentena por la influenza española que vivió Mexico durante la época.

",MG,El murmullo de las abejas
5.0 de 5 estrellas,"

  ¡Simplemente una joya! Gran talento de esta escritora mexicana, una novela con historia cautivante y personajes entrañables y muy bien definidos.

",Cliente de Amazon,El murmullo de las abejas
2.0 de 5 estrellas,"

  perdon pero me aburrio tanto que ni la termine de leer! mucha gente dice que lo maximo, la verdad al menos a mi me aburrio totalmente! so 2 estrellas

",Silvia Iliana Martínez Salazar,El murmullo de las abejas
5.0 de 5 estrellas,"

  Novela histórica, muy bonita con un gran mensaje.

",Cliente de Amazon,El murmullo de las abejas
4.0 de 5 estrellas,"

  Magnifica novela, buena dosis de imaginación con un tema muy simple. Solo a veces me pareció que repite mucho ciertas frases, lo cual es posible que a muchos nos impaciente.La recomiendo.

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me maravilló que una historia me produjera tantas emociones, pero llevarme y recordar mi propia infancia ha sido lo mejor de este libro. Puntos extra por clases de historia de México.

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Preciosa historia, personajes entrañables, historia íntima y de memoria de raza.Convivir con ellos estos dias ha sido maravilloso.No pueden dejar de leerla.

",Ricardo Silva Guzmán,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me gusto el libro, lo compre por qué me llamó la atención el nombre pero me llenó me envolvio, lo recomiendo.

",Cliente de Kindle,El murmullo de las abejas
5.0 de 5 estrellas,"

  Una obra magistral que me cautivó desde la primera página,  no puedes dejar de leer ya cuando inicias la lectura, los personajes muy sencillos, en pocas palabra excelente obra.

",Gerardo P.,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es una historia linda. Si eres del tipo que les gustan las novelas rosas con un poco de suspenso. Léelo.

",Lizy,El murmullo de las abejas
5.0 de 5 estrellas,"

  Extraordinario libro. Una hermosa historia contada magistralmente llena de magia y emotividad. Los personajes son entrañables y se quedan en la mente y el corazón. Vale mucho la pena.

",JFASGU,El murmullo de las abejas
5.0 de 5 estrellas,"

  Lo recomiendo ampliamente para adentrarnos un poco más en la historia de México y en sus costumbres de antaño. Es una historia de realismo mágico muy hermosa.

",Gustavo Mtz,El murmullo de las abejas
4.0 de 5 estrellas,"

  Me encantó la combinación de los personajes ficticios con los datos históricos de eventos relevantes que determinaron el destino de nuestro país. Le doy 4 estrellas porque el final me pareció completamente predecible y lleno de descripción innecesaria.

",Cliente de Kindle,El murmullo de las abejas
4.0 de 5 estrellas,"

  Es un libro muy entretenido,de fácil lectura que te atrapa en cuanto lo empiezas a leer. El personaje principal, Simonopio, está muy bien logrado.

",Christy Guerrero,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me cautivo desde el inicio y sobretodo me llevo a revivir las historias que contaba mi abuelo de su lugar de origen, de la guerra, de los que se van con ella y los que se quedan.

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Buen libro

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Mi libro favorito de este año me encantó.

",Cliente de Amazon,El murmullo de las abejas
5.0 de 5 estrellas,"

  Cada olor, ruido o sabor los ubico perfecto en mi infancia. Me encantó la historia, sus personajes, todo. Muy recomendable.

",Lorena Sánchez Zavarize,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encanto!! Novela llena de frases para la vidaHistoria contada de manera que deja el alma llena y el corazón contentoLástima que ya lo tarmineSerá de los que releeré en el futuroPrecioso

",Laura Duran,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es una historia que se disfruta desde el comienzo, fue una delicia leerla, podría decir que es un poema. La volvería a leer con el mismo entusiasmo.

",Yuri Guipsot,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy bien escrita, te adentra en la historia, hermosa

",betu,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encanto una narrativa fácil de leer que te lleva a lugares comunes en nuestro país

",AMADA ,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encantó el libro, me duele.dejar a simonopio me dejó ese amor a la naturaleza y a la historia de México grabada  en mi corazón de una manera diferente

",Veronica R Manzo,El murmullo de las abejas
4.0 de 5 estrellas,"

  Interesante por la información que encontré sobre la. Ida en México en esa época. Mantiene el interés en la historia de los personajes.

",karla l,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es la mejor novela que he leído de una autora mexicana.Representa muy bien la forma de pensar de las mujeres mexicanas.Me reí mucho.

",Nora Quezada,El murmullo de las abejas
4.0 de 5 estrellas,"

  Me gustó. Novela concisa con personajes bien estructurados en un contexto histórico del país donde narra la vida de una familia que habita en un pueblo del norte de México. Buen final.

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy buena trama, una manera extraordinaria de narrar, mis más sinceras felicitaciones a la autora. Fue una maravillosa inversión de tiempo y dinero.

",Esther,El murmullo de las abejas
5.0 de 5 estrellas,"

  muy buena novela, Mexicana y de calidad internacional

",Benjamín Rivera,El murmullo de las abejas
5.0 de 5 estrellas,"

  Invita a despertar los sentidos con su narrativa. Recomendada a los que gustan leer ficción, suspenso y algo de historia.

",Ro,El murmullo de las abejas
4.0 de 5 estrellas,"

  Me agradó esta historia pues entreteje  la vida cotidiana, la historia, las pasiones humanas,los dilemas de la vida de una manera suave y armoniosa  aunque el final me pareció alargado con mucha paja y pocos datos.

",Cesar Benjamin Torres Salas,El murmullo de las abejas
5.0 de 5 estrellas,"

  Conmovedor, personajes entrañables.Un libro que debes leer. Un México desconocido que nos invita a saber más de su historia.

",Amazon Customer,El murmullo de las abejas
4.0 de 5 estrellas,"

  Está  entretenido, pero difícilmente dejará sorpresas de algún tesoro recién descubierto. No tengo nada mas que decir pero amazon quiere mas palabras.

",Gisela Gutiérrez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encanto! Una historia que te sientes dentro de ella !. Mi hija de 10 años es asidua  a la lectura creen recomendable que lo lea?

",Lectora empeñosa,El murmullo de las abejas
3.0 de 5 estrellas,"

  El libro te permite conocer de la época, como se vivía, pero no logró atraparme, la narrativa da demasiado detalle y al final sólo esperaba que se acabará el libro.

",Kindle Customer,El murmullo de las abejas
5.0 de 5 estrellas,"

  Buenísimo! La narración, los personajes, te transporta a otra época con una problemática actual...

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me envolvió en un mundo de la comunicación que la naturaleza da a quienes aprenden hacerlo, excelente mezcla de historia a través de una familia y un pueblo por parte de Sofía FELICIDADES

",Fernando M,El murmullo de las abejas
4.0 de 5 estrellas,"

  Compré el libro por recomendación de una amiga y no me ha decepcionado en absoluto, todo lo contrario. Compré el foto en tapa blanda y llegó justo el día indicado. Gran libro y gran trabajo de Amazon.mx

",Laura PT,El murmullo de las abejas
5.0 de 5 estrellas,"

  Novela excepcional con un gran ritmo narrativo y personajes entrañables. Simonopio es un personaje que una vez que se lee el libro se queda para siempre.

",José Espinosa Dosal,El murmullo de las abejas
4.0 de 5 estrellas,"

  Buen productoTiene unos pequeños defecto que se aprecia en las fotos..  o afecta en nada al producto

",Mine,El murmullo de las abejas
5.0 de 5 estrellas,"

  la venta como siempre rapida y muy bien, el titulo excelente

",Gustavo Campos Gonzalez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es una historia fantástica, te transporta a la época y te hace sentir y vivir cada una de las anécdotas vividas tanto por Simonopio como por Francisco Chico

",Nancy,El murmullo de las abejas
5.0 de 5 estrellas,"

  Voy un poco atrasada con la lectura, pero lo que llevó me tiene bastante enganchada!

",Rodolfo Morales,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente narración, historia y sobre todo mensaje. Hay que saber escuchar a la vida que tiene tantas señales, dejar de ser egoscéntricos. El amor es una gran fuerza como lo muestra esta historia.

",Luis,El murmullo de las abejas
5.0 de 5 estrellas,"

  Maravilloso

",Elena F.,El murmullo de las abejas
5.0 de 5 estrellas,"

  El mejor libro que he leído en años. Totalmente recomendable a quien le gusta la novela que contiene parte del pasado mexicano. Simplemente hermosa

",Nora Quezada,El murmullo de las abejas
4.0 de 5 estrellas,"

  Mágico  latinoamericano  narrativo y descriptivo de la historia de la vida de una persona su familia su pueblo y sus experiencias históricasConsistente el estilo de la autora

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Una gran historia, no pude parar de leer, la recomiendo, te transporta al pasado y te hace sentir todas Las emociones como propias

",Lorena Alejandra Gutierrez Quintanilla,El murmullo de las abejas
2.0 de 5 estrellas,"

  Es un libro para pasar el rato, pero me pareció insulso.

",Amazon Customer,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es una historia que te deja con un buen sabor de boca. Me encantó

",Elsa R Pantoja Perez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Llego justo a tiempo (de echo un poco antes de lo que tenía previsto) y en perfectas condiciones (obviamente ya lo forre para que no se maltrate tanto con el tiempo).

",Cliente de Amazon,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encantó el ambiente de la historia y cómo te atrapa desde el principio. Uno de mis nuevos libros favoritos.

",Pam Hernandez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Retrato de la cultura norestense. Esta es una novela que hay que leer con los oídos, con todos los sentidos.

",ISRAEL,El murmullo de las abejas
5.0 de 5 estrellas,"

  junto con Emilia extranjera en su país, es de lo mejor que he leído!

",Sonia RA,El murmullo de las abejas
5.0 de 5 estrellas,"

  La compra llego en tiempo y forma, el libro en excelente estado y estoy mas que feliz con mi adquisicion!

",DSaenz,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy muy recomendable. Increíble historia, narración, personajes. La mezcla perfecta de fantasía y realidad.Excelente libro para adolescentes y adultos.

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Grandiosa historia

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  La novela te va envolviendo hasta el punto de no retorno. Personajes que se quedan en el pensamiento hasta mucho después de terminado el libro.

",Monica Silva,El murmullo de las abejas
5.0 de 5 estrellas,"

  Maravilloso libro, final magistral, la narrativa es tan ounces que parece que puedes escuchar verdaderamente el murmullo de las abejas

",reymon,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy buen libro, bien escrito y entretenido. Genera una verdadera conexión con los personajes. La lectura ha sido muy divertida.

",Karla Padilla,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me gusto mucho esta historia, parte novela parte histórica.

",Benjamín Muñiz Álvarez Del Castillo,El murmullo de las abejas
4.0 de 5 estrellas,"

  Un libro entrañable de fácil lectura y muy bonito

",WeroW,El murmullo de las abejas
2.0 de 5 estrellas,"

  Muy sencillo de leer, pero no tiene una gran historia, más que novela es un relato entretenido. Ingenioso y chistoso.

",Maribel,El murmullo de las abejas
5.0 de 5 estrellas,"

  Está muy bien escrito y lo disfruta uno mucho al leérlo

",Amazon Customer,El murmullo de las abejas
5.0 de 5 estrellas,"

  Una gra  historia que vale la pena leer

",Marcela Sicilia Zamudio,El murmullo de las abejas
5.0 de 5 estrellas,"

  Tiene una narrativa hermosa , muy recomendable

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Una historia que te atrapa desde el inicio con sus personajes entrañables. Duele que se termine pero los personajes se quedan contigo

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es una novela que te envuelve, muy bonita en todos sentidos. Vale mucho la pena leerla.

",Maricela ortega,El murmullo de las abejas
4.0 de 5 estrellas,"

  Hermosa historia de las costumbres y vida de una familia mexicana como muchas más. Una historia digna de contar y recordar.

",Verónica Benavente,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente precio, entrega como prometieron.

",Marlene Miramontes,El murmullo de las abejas
5.0 de 5 estrellas,"

  Hermosa y emotiva historia, me encantó! Simonopio es un personaje inolvidable y fuerte, todas las circunstancias de su vida son mágicas

",Maria Feranda Mercado,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy entretenido, me gustó como te tiene entretenida y alMismo tiempo aprendes algo de cómo vivían en ese tiempo.

",MAGA CUELLAR,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me ha parecido extraordinarioLa frescura de la narración, la imaginativa, los personajes me recordaron Cien años de Soledad de García Márquez.Bravo por esta joven escritora mexicana

",Esperanza  Martínez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Extraordinaria historia. Muy conmovedora y de gran aprendizaje de la vida. La recomiendo enormemente a todos los aficionados a la lectura.

",Cliente de Amazon,El murmullo de las abejas
5.0 de 5 estrellas,"

  La trama está muy bien llevada.

",Cliente de Amazon,El murmullo de las abejas
5.0 de 5 estrellas,"

  Desde el primer capítulo quedé enganchado con la historia y la manera de contarla. No quería que terminara...Recomendable, no dejen de leerlo.

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy bonito libro, una redacción clara y fluida

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me gusto mucho la novela y su mezcla de fantasía, ficción y realidad . Los personajes, escenarios, y costumbres de la zona citrícola de Nuevo León están perfectamente interpretados y narrados de una forma muy amena.

",Arguez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente libro

",BLF,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es uno de los libros más hermosos que he leído en mi vida. Me hizo soñar, reír, y llorar .

",javier de la fuente,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encantó. Muy recomendable. Nos remonta a un México que ya se fue y de formas de vivir que forjaron nuestras raíces.

",Cliente de Amazon,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente libro de escritora Mexicana.Tamaño Bolsillo.

",Claudia,El murmullo de las abejas
5.0 de 5 estrellas,"

  Hermosa historia!

",Martha Aguirre,El murmullo de las abejas
3.0 de 5 estrellas,"

  El libro tiene mucho retroceso en la narrativa.

",ALEXA MACÍAS ,El murmullo de las abejas
4.0 de 5 estrellas,"

  Me gusto todo

",Nath,El murmullo de las abejas
5.0 de 5 estrellas,"

  De fácil lectura entretenido

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Después de leer no dejo de recordar.Es como si mis abuelos me estuvieran platicando la historia, tan profunda, que me dejo las ansias de que la novela no terminara.

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Este libro es un placer!  Cada día q lo tomaba, agradecía a Sofía por su talento y por el cariño q puso en él.  De eso se trata!

",Martha,El murmullo de las abejas
5.0 de 5 estrellas,"

  Extraordinario!

",asilvacun,El murmullo de las abejas
4.0 de 5 estrellas,"

  Sorpresas e ilusiones

",Nela Rodriguez,El murmullo de las abejas
4.0 de 5 estrellas,"

  La novela es ágil, aunque de ritmo lento. Ayuda a conocer la historia de Linares y juega bien con las abejas como guardianas de Simonopio y de la población.

",Laura Lopez Mendez,El murmullo de las abejas
5.0 de 5 estrellas,"

  Un libro fascinante me ha encantado de principio a fin. Fresco,novedoso y con gran sentido de las palabras simplemente extraordinario

",Marcela Braun,El murmullo de las abejas
5.0 de 5 estrellas,"

  Gran lectura

",Jaime Eduardo Natera López,El murmullo de las abejas
5.0 de 5 estrellas,"

  Una novela que desde la primera página te atrapa, me gustó como se entrelaza en la historia de México y la imaginación de la autora.

",Amazon Customer,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente relato que te lleva de la mano por todas las emociones imaginables, y un pasado ficticio que se siente real al finalizar.

",Rocio,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente lectura. Como lector, se agradece la maestría de retratar un poco las costumbres de un pueblo. Muchas gracias. Recomendable!

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Agradable Lectura

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente

",Bruno Diaz,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente libro

",ALFRED RIVERA ,El murmullo de las abejas
5.0 de 5 estrellas,"

  Me encanto. Una historia hermosa sobre los sentidos y el amor fraterno.Una historia de Linares y la gente del norte.

",Seidy villanueva,El murmullo de las abejas
3.0 de 5 estrellas,"

  entretenido

",Cecilia ibarra,El murmullo de las abejas
5.0 de 5 estrellas,"

  Buen libro

",nancy,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente

",swiss,El murmullo de las abejas
4.0 de 5 estrellas,"

  La historia es interesante y bien contada. El final tal vez más largo de lo que pensé. Buena y entretenida novela. Recomendable

",Christian,El murmullo de las abejas
5.0 de 5 estrellas,"

  Tenía mucho que una novela no despertaba en mi esa necesidad de seguir leyendo para saber que pasa con los personajes.

",Gustavo ,El murmullo de las abejas
5.0 de 5 estrellas,"

  LO BUENO: Historia original y magistralmente narrada que te engancha desde un inicio.LO MEJOR: Personajes entrañables con los que te conectas de inmediato. Admirable  la sensibilidad de la autora para plasmar la conexión de algunos personajes con los animales y la naturaleza. La  autora te lleva de la mano al campo y a los montes y no deseas salir de ahi.LO MALO: no le encuentro ningún punto negativo a este libroLO RECOMENDARIA? : Sin dudarlo.VOLVERIA A LEERLO?: Si, ha sido un deleite y con mucho gusto lo repetiría.

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  Empezarás a leer y no podrás despegarte.Para cuando te das cuenta ya eres parte de la historia. Dejas de leerla y comienzas a vivirla.La pureza de la narrativa es tal que te arrebata el corazón y la mente, te hace participe y te lleva a sentir, a sufrir, a llorar y a experimentar la felicidad que fluye en los otros personajes; ya no eres un lector, eres un personaje más participando activamente en las aventuras de los Franciscos, Beatriz, y sobre todo Simonopio. Comienzas a querer y a comprender a nana Reja.Te remontas a la época y te acomodas a sus tiempos.Y finalmente terminas la lectura y empiezas la espera por el tercer libro de Sofía Segovia

",Fernando M,El murmullo de las abejas
2.0 de 5 estrellas,"

  Hay autores que desde el principio a uno lo ""ganchan"" , lamentablemente ,.este no fue el caso, se que fue muy nombrado pero a mi en lo particular por alguna razon... que no se realmente decir..no me gusto el libro..creo que esta autora viene haciendo bien las cosas y seguramente buscare darme la oportunidad de leer otra de sus obras..lo bueno es que es mexicana y que es regiomontana

",CM,El murmullo de las abejas
2.0 de 5 estrellas,"

  Novela entretenida muy sencilla y con una idea muy pobre del realismo mágico. De la revolución solo son fechas y una relación muy aislada con ese momento histórico. No la recomiendo hay mucho que leer para invertir tiempo en esta novela

",Conde de Matehuala,El murmullo de las abejas
5.0 de 5 estrellas,"

  Este libro es una gran historia, con personajes hermosos y complejos, en una época de incertidumbres.La prosa de Segovia es hermosa, ligera y al mismo tiempo acertada en cada palabra, frase, idea. El cambio entre voces, entre pensamientos y narración, está muy bien hecho. Es un libro absolutamente recomendable. Con la única advertencia de que yo lloré las últimas 100 páginas, primero porque sabía qué iba a pasar, y luego porque estaba pasando. Me encantó el final, no esperaba que fuera así, pero está maravilloso.Un gran libro, una gran escritora.

",FER BERNAL,El murmullo de las abejas
4.0 de 5 estrellas,"

  El Norte Recuerda.La frasecita anterior viene algo al caso porque hay lugares en la geografía de las naciones que están culturalmente alejados del centro político. Tienen una cultura arraigada y distinta, formada por un clima generalmente más hostil. La gente se ve a sí misma como más honrada, auténtica y trabajadora que los del centro político al que asocian con corrupción, luchas de poder y manos muy largas hacia sus bolsillos. Sea en Westeros, sea en México. (Por eso mis chistes sobre que los Madero son los Stark mexicanos siempre me han hecho mucho sentido).Esta novela más o menos busca jugarle al realismo mágico. No lo logra bien porque para mí el realismo mágico es una limitación de la que la novela latinoamericana tiene que salir huyendo ya. Basta. Es a veces nuestra marca propia de abuso creativo y cada nueva manifestación que busca darle alas de fantasía a historias costumbristas en cualquier parte de esta región sale cada vez más y más deslavada.Como novela costumbrista, la única manera de soltarse de este corsé es siendo excelso en la evocación de un lugar, cosa que Sofía Segovia me parece sí alcanza (pero no a los niveles de Laura Esquivel). Un norte polvoriento, de clima extremosoCreo que es la primera novela ambientada en el principio del Siglo XX donde los papeles usuales del discurso típico se invierten. Aquí peón malo y hacendado bueno, no al revés. Si bien al villano Espiricueta se le intenta dar un cariz humano para tratar de entender el origen de sus acciones, la verdad es que Segovia simple y sencillamente explica su maldad como envidia. Para darle un infarto a media intelectualidad mexicana. La historia está presentada como una visión de los vencidos 2.0: los vencidos de la Revolución.Hubo un momento en que quería ponerle tres estrellas al libro. Había algo que no hacía click, pero creo que Segovia al final sí tiene talento narrativo. El final, pese a previsible (casi todo en el libro es previsible) es capaz de arrancar lágrimas al lector. Entonces, es una novela competente pero es del tipo de lecturas que yo le recomendaría a la mamá, a la abuelita o a la tía. A mí me ayudó a pasar mis horas en la caminadora.

",Cliente de Amazon,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es una historia preciosa. Lei antes realismo magico y sinceramente el genero no me gusto. Pero con el murmullo de las abejas mi vision cambio por completo, esta historia es entrañable de la misma forma que los personajes. Hay muchas opiniones y todas buenas. No puedo decir mas que... Haganse un favor y lean este libro.

",Jesus Valdes,El murmullo de las abejas
5.0 de 5 estrellas,"

  El Murmullo de las Abejas me pareció un libro fascinante. Su historia y personajes me llenaron de todo tipo de sentimientos. Quizás por ser de Nuevo León, me fue sencillo dejarme llevar por la historia, descripciones y personajes. Su final me regaló momentos de meditación recordando mi infancia y tratándome de conectar con mi niño interior.  Gran historia y gran redacción de Sofia Segovia! La recomiendo bastante!

",Joaco,El murmullo de las abejas
2.0 de 5 estrellas,"

  Al principio es interesante pero llega un momento en que se hace pesado y dificil de leer, le falta algo a la historia, no tiene climax es muy plano por lo que se vuelve un poco aburrido y tedioso

",K.A.E,El murmullo de las abejas
5.0 de 5 estrellas,"

  5 estrellas porque no hay más. El comienzo es sutil, quizá algo lento, pero conforme vas avanzando, te atrapa, te retiene hasta el punto que no puedes dejar de leer.

",Veronica Cantu,El murmullo de las abejas
5.0 de 5 estrellas,"

  Hace mucho no me encontraba con un personaje tan entrañable, como Simonopio. Esta novela es él y por él. Es una historia tan bonita, de esas que te llenan el corazón. Simonopio ya está en mi lista de favoritos <3

",Nora Quezada,El murmullo de las abejas
5.0 de 5 estrellas,"

  ¡Me ha encantado la historia! Enamorada de sus personajes...una historia mágica definitivamente. Es el segundo libro de la autora que he leído, y ambos ya, de mis favoritos.

",Fernando M,El murmullo de las abejas
5.0 de 5 estrellas,"

  Un extraordinario trabajo de narrativa magistralmente elaborado. Se disfruta enormemente y nos transporta a nuestros orígenes, a nuestra Raices, al centro de nosotros mismos que con frecuencia olvidamos.

",Lourdes Encinas,El murmullo de las abejas
5.0 de 5 estrellas,"

  Excelente relato, me encanto de principio a fin. La autora maneja a la perfección la descripción de personajes y lugares, tanto asi que en un momento dado te encuentras viviendo la historia tu mismo, y encariñándote con algunos personajes y odiando a otros. Excelente libro, recomendado 100%.

",Maria Eloisa Campa Fraijo,El murmullo de las abejas
1.0 de 5 estrellas,"

  No entiendo por que le gusta a tanta gente esta historia. Me parece poco atractiva y no la recomendaría.

",Jorge Luis Ibarra,El murmullo de las abejas
5.0 de 5 estrellas,"

  Es un libro que te atrapa desde el principio, adoraras a simonopio

",Cliente de Amazon,El murmullo de las abejas
2.0 de 5 estrellas,"

  La narrativa es densa, rebuscada. La historia no tiene sentido y el estilo en que está escrita con cambios de perspectivas hace que se entrecorte cualquier hilo lógico que pudiera tener. Buena idea/historia, mala ejecución.

",Luis Vera Prendes,El murmullo de las abejas
5.0 de 5 estrellas,"

  Muy buen libro, fue un regalo que hice y lo recibieron de maravilla. Una buena recomendación de lectura

",SILVESTRA CONDE PARADA,El murmullo de las abejas
5.0 de 5 estrellas,"

  Buenísimo 🤩

",Caterina Russildi,El murmullo de las abejas
5.0 de 5 estrellas,"

  En este libro, Kahneman compara dos tipos de pensamientos que tiene el ser humano, el pensamiento uno (rápido), y el pensamiento dos (despacio), y sus descubrimientos acerca del comportamiento psicológico de la percepción que tenemos de nosotros mismos,. Como lideamos con ilusiones cognoscitivas y nuestra percepción de la realidad.Para el autor existen dos sistemas o tipos de pensamientos que tenemos, el primero es el ""rápido"", basado en la intuición, y el otro el ""lento"". basado en la lógica.Kahneman nos da múltiples ejemplos de estas dos formas de pensamiento, refiriéndose y tomando como base varios libros famosos, de igual manera nos muestra por que es uno de los mejores en el área del comportamiento psicológico, económico y estadístico. Libro altamente recomendado aunque es un libro que vas a tardar mucho en terminar, requiere de una lectura detenida.

",luisaca,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Los conceptos en este libro se pueden aprender con presteza, sin embargo, por un motivo mas positivo que negativo el autor ahonda mucho en las ideas y conceptos para dejarlos de forma clara para el lector. El problema de esto es que se vuelve muy repetitivo y en muchas ocasiones personalmente sentí confusión sobre si estaba leyendo una pagina anterior o de nuevo se repitió la idea. Si quieres conocer sobre psicología conductual o económica voy a recomendar primero ""Nudge"" de Richard Thaler y Cass Sustein ya que se complementa mucho con este libro y es sumamente mas ligero

",mikeavelo,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Me ha hecho reflexionar sobre algo que hacemos diariamente: pensar. Me gustó que esté escrito con un lenguaje sencillo pero riguroso, y que tenga referencias a trabajos publicados que soportan las afirmaciones que va presentando. Me parece recomendable para todas las personas; todos pensamos, pero su lectura nos hará pensar mejor y disfrutar el proceso de pensar.

",luisaca,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Este libro es genial, me lo habia recomendado y no lo habia conseguido, Amazon muy bien por ti por tenerlo.Del contenido del libro es genial, en verdad debe de ser una lectura, de conocimiento y aprendizaje general. Sin duda esta en mi top ten de libros.

",Cliente de Amazon,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Un excelente libro de psicología experimental sobre memoria, toma de decisiones y juicios de valor. Un libro para profesores y alumnos sobre la materia. Muy recomendable su lectura.

",Cliente de Amazon,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Aun no lo termino pero es un libro muy bueno solo tienes que tener mucha atención a leerlo, ya que no están fácil de entender a la primera.

",Cliente de Amazon,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Un gran libro sobre el comportamiento humano, con un lenguaje accesible y ameno, un libro de interés para todo el público.

",Tlacaelel,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Libro muy interesante. Tópicos de relevancia del área de la psicología conductual y de toma de decisiones.Por lo relatado es que el autor ganó el premio Nobel de economía, siendo psicólogo.Imperdible.

",Jorge Hugo,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  El autor además de tener mucha información bien fundamentada, manejo una técnica excelente para que aproveches toda la información. Creo que hasta ahora es la mejor compra que he realizado en mi vida en cuestión de libros...está demas decir que me pareció excelente.

",Cliente de Amazon,"Pensar rápido, pensar despacio"
3.0 de 5 estrellas,"

  Esperaba que profundizará más allá de una serie de ejemplos y presentará el análisis profundo de las conclusiones que diera la investigacion, cómo estudio psicológico es interesante pero no desvela nada que exista en otros estudios

",Mario Alamilla,"Pensar rápido, pensar despacio"
5.0 de 5 estrellas,"

  Este libro nos es gran utilidad para ampliar la visión de quienes participan en nuestro curso de Análisis de Información para la Respuesta por medio del cual fomentamos la creacion de equipos de analistas en centros de operaciones de emergencia.

",luisaca,"Pensar rápido, pensar despacio"
